id_Estab,cadena,ciudad,barrio,Pre_Var12Acum,Ind_Var12Acum
224,Frigo,Montevideo,Palermo,127.39223981054053,50.23335056775189
225,Frigo,Montevideo,Centro,121.52285584238251,50.23335056775189
232,Sin Cadena,Montevideo,Pe�arol,79.40990720119908,38.09746765320592
234,Sin Cadena,Montevideo,Malvín Norte,79.51695368520927,38.09746765320592
236,Tienda Inglesa,Montevideo,P�rez Castellanos,68.49542709653527,50.23335056775189
237,Tienda Inglesa,Punta del Este,Interior,66.69656817207135,50.23335056775189
238,Tienda Inglesa,Montevideo,Pocitos,68.16955919988132,50.23335056775189
242,La Colonial,Montevideo,Pocitos,57.001224473673794,50.23335056775189
245,La Colonial,Montevideo,Pocitos,56.84722621523961,50.23335056775189
246,La Colonial,Montevideo,Pocitos,56.84722621523961,50.23335056775189
247,La Colonial,Montevideo,Pocitos,56.84722621523961,50.23335056775189
250,Sin Cadena,Montevideo,Cordón,90.31476025029339,50.23335056775189
253,Red Market,Montevideo,Pe�arol,59.618573797678295,50.23335056775189
258,Sin Cadena,Las Piedras,Interior,,8.291301360000002
262,Sin Cadena,Montevideo,Toledo Chico,133.20142273007338,50.23335056775189
264,Sin Cadena,Montevideo,Piedras Blancas,168.67710822858317,50.23335056775189
265,Sin Cadena,Young,Interior,97.49353399147797,50.23335056775189
267,Red Market,Montevideo,Col�n Centro y Noroeste,72.26709906426461,50.23335056775189
268,Sin Cadena,Salto,Interior,98.43385585861608,50.23335056775189
269,Sin Cadena,Salto,Interior,98.43385585861608,50.23335056775189
270,Sin Cadena,Montevideo,Ituzaing�,51.50959346562147,50.23335056775189
272,Sin Cadena,Montevideo,Casab�,31.45158581217209,27.915165890757553
273,Sin Cadena,Montevideo,Paso de la Arena,74.77480052995466,50.23335056775189
274,Sin Cadena,Ciudad de la Costa,Interior,89.87955504682729,50.23335056775189
276,Red Market,Montevideo,Paso de la Arena,72.65534664460773,50.23335056775189
277,Sin Cadena,San Jos� de Mayo,Interior,73.0880455118956,50.23335056775189
279,Sin Cadena,Montevideo,Unión,80.77793063384189,50.23335056775189
287,Sin Cadena,Montevideo,Manga ,66.98636029016438,50.23335056775189
289,Super XXI,Ciudad de la Costa,Interior,146.8390036884157,50.23335056775189
291,Super XXI,Ciudad de la Costa,Interior,146.8390036884157,50.23335056775189
292,Super XXI,Ciudad de la Costa,Interior,146.8390036884157,50.23335056775189
293,Sin Cadena,Florida,Interior,87.01422697159076,50.23335056775189
294,Sin Cadena,Montevideo,Nuevo Par�s,,8.291301360000002
297,Los Jardines,Barros Blancos,Interior,,8.291301360000002
298,Sin Cadena,Ciudad de la Costa,Interior,60.19472756203499,50.23335056775189
299,Sin Cadena,Ciudad de la Costa,Interior,18.820451288891803,27.915165890757553
301,Sin Cadena,La Paz,Interior,63.455668165691506,50.23335056775189
302,Sin Cadena,Las Piedras,Interior,102.09199511965336,50.23335056775189
304,Sin Cadena,Las Piedras,Interior,95.26718862183321,50.23335056775189
306,Sin Cadena,Santa Luc�a,Interior,101.16577479634384,50.23335056775189
308,Nativo,Joaqu�n Suarez,Interior,85.91811012034015,50.23335056775189
310,Sin Cadena,Colonia del Sacramento,Interior,68.46462397687294,37.3086698431774
311,Sin Cadena,Nueva Helvecia,Interior,73.47941288162122,50.23335056775189
313,Sin Cadena,Tarariras,Interior,77.37941292827372,50.23335056775189
315,Sin Cadena,Durazno,Interior,90.86400615476833,50.23335056775189
323,Sin Cadena,Montevideo,Sayago,99.19802013108475,39.157391942015416
324,Sin Cadena,Montevideo,Parque Batlle,100.81016748786458,50.23335056775189
327,Sin Cadena,Montevideo,Manga ,64.6575683411457,50.23335056775189
328,Sin Cadena,Montevideo,Pocitos,26.58147775996893,27.915165890757553
333,Red Market,Montevideo,Cordón,64.92800913709691,50.23335056775189
335,Sin Cadena,Montevideo,Cerrito,55.83821873565093,50.23335056775189
336,Sin Cadena,Montevideo,Lezica ,91.71371600125468,50.23335056775189
337,Red Market,Montevideo,Villa Garc�a,85.89149689136943,50.23335056775189
338,Sin Cadena,Montevideo,Cordón,130.6461370856299,50.23335056775189
339,Sin Cadena,Montevideo,Malvín Norte,104.05205786471066,50.23335056775189
340,Sin Cadena,Montevideo,La Blanqueada,61.124552194248174,50.23335056775189
341,Sin Cadena,Montevideo,Ituzaing�,,8.291301360000002
342,Sin Cadena,Montevideo,Centro,92.5021267889256,50.23335056775189
344,Sin Cadena,Montevideo,Sayago,11.928202181812386,27.915165890757553
347,Sin Cadena,Montevideo,Maro�as,98.37190417575239,50.23335056775189
348,Sin Cadena,Montevideo,La Blanqueada,,8.291301360000002
349,Red Market,Montevideo,Col�n,82.17934978862004,50.23335056775189
351,Red Market,Montevideo,Paso de la Arena,70.15138037010826,50.23335056775189
352,Red Market,Montevideo,Col�n ,53.9184921449118,50.23335056775189
353,Sin Cadena,Montevideo,Malvín Norte,41.82783008189224,50.23335056775189
355,Sin Cadena,Montevideo,Malvín,71.86407388217002,50.23335056775189
356,Sin Cadena,Montevideo,Jardines del Hip�dromo,88.01634135270085,50.23335056775189
357,Red Market,Montevideo,Nuevo Par�s,85.40327903018516,50.23335056775189
361,Sin Cadena,Montevideo,Belvedere,50.607442066327344,50.23335056775189
364,Super Tico,Montevideo,La Blanqueada,86.91224313459229,50.23335056775189
365,Sin Cadena,Montevideo,Malvín Norte,124.69182915479995,50.23335056775189
366,Sin Cadena,Montevideo,Larra�aga,101.0434402869138,39.157391942015416
368,Sin Cadena,Montevideo,Cordón,92.36684352701872,50.23335056775189
370,Sin Cadena,Montevideo,Brazo Oriental,87.93409138194615,50.23335056775189
374,Sin Cadena,Salto,Interior,88.51313089785009,50.23335056775189
376,Sin Cadena,San Jos� de Mayo,Interior,96.17606281489255,50.23335056775189
377,Sin Cadena,San Jos� de Mayo,Interior,107.71165604691268,50.23335056775189
379,Sin Cadena,San Jos� de Mayo,Interior,107.71165604691268,50.23335056775189
383,Frigo,Montevideo,Sayago,96.72303497456869,50.23335056775189
386,Sin Cadena,Montevideo,Maro�as,99.0914903458096,50.23335056775189
398,El Dorado,Rocha,Interior,68.98449922356642,50.23335056775189
415,Ta - Ta,Salto,Interior,68.04775400071277,39.157391942015416
416,Sin Cadena,La Paz,Interior,77.56900920704288,50.23335056775189
419,Ta - Ta,Montevideo,Goes,73.29429429429426,39.157391942015416
420,El Clon,Rivera,Interior,80.15372473176387,50.23335056775189
421,El Clon,Tranqueras,Interior,71.74100487529715,50.23335056775189
429,Geant,Montevideo,Brazo Oriental,76.4122827591399,50.23335056775189
430,Macromercado My.,Rivera,Interior,69.87470362932255,50.23335056775189
432,Sin Cadena,Montevideo,Parque Batlle ,,8.291301360000002
433,El Dorado,Rocha,Interior,78.43502617355259,50.23335056775189
480,El Dorado,La Paloma,Interior,75.87781161453462,50.23335056775189
481,El Dorado,Ciudad del Plata,Interior,70.86391397526768,50.23335056775189
482,Disco,Libertad,Interior,98.58019102183005,50.23335056775189
483,Devoto Express,Montevideo,Punta Carretas,64.19922582908957,50.23335056775189
484,Devoto Express,Montevideo,Pocitos,62.507724495091345,50.23335056775189
485,Devoto Express,Montevideo,Cordón,62.81664363120005,50.23335056775189
486,Devoto Express,Montevideo,Pocitos,64.19922582908957,50.23335056775189
488,Devoto Express,Montevideo,Cordón,24.21676690750982,27.915165890757553
489,Devoto Express,Montevideo,Tres Cruces,62.57341160667804,50.23335056775189
490,Devoto Express,Punta del Este,Interior,75.85023872397902,50.23335056775189
491,Devoto Express,Montevideo,Centro,62.507724495091345,50.23335056775189
492,Devoto Express,Montevideo,Centro,62.507724495091324,50.23335056775189
493,Devoto Express,Montevideo,Tres Cruces,62.507724495091345,50.23335056775189
499,Frog,Montevideo,Punta Gorda,,8.291301360000002
500,Frog,Montevideo,Pocitos,44.940326948149625,27.915165890757553
501,Frog,Montevideo,Pocitos,44.940326948149625,27.915165890757553
502,Frog,Montevideo,Pocitos,44.940326948149625,27.915165890757553
503,Frog,Montevideo,Ciudad Vieja,44.940326948149625,27.915165890757553
504,Frog,Montevideo,Pocitos,44.940326948149625,27.915165890757553
505,Frog,Montevideo,Ciudad Vieja,44.940326948149625,27.915165890757553
506,Frog,Montevideo,Barrio Sur,44.940326948149625,27.915165890757553
507,Frog,Ciudad de la Costa,Interior,44.940326948149625,27.915165890757553
508,Frog,Montevideo,Pocitos,44.940326948149625,27.915165890757553
509,Frog,Montevideo,Atahualpa,44.940326948149625,27.915165890757553
514,Farmashop,Montevideo,Sayago,117.55079155238985,50.23335056775189
515,Farmashop,Pando,Interior,117.27093651138163,50.23335056775189
516,Farmashop,Montevideo,Parque Batlle,117.27093651138163,50.23335056775189
517,Farmashop,Piri�polis,Interior,117.27093651138163,50.23335056775189
518,Farmashop,Montevideo,Prado ,117.27093651138163,50.23335056775189
519,Farmashop,Montevideo,Carrasco,117.66638385193664,50.23335056775189
520,Farmashop,Punta del Este,Interior,117.38652881092855,50.23335056775189
521,Farmashop,Montevideo,Pocitos,117.55079155238981,37.3086698431774
522,Farmashop,Montevideo,Prado ,117.66638385193669,50.23335056775189
523,Farmashop,Montevideo,Goes,117.66638385193669,50.23335056775189
524,Farmashop,Montevideo,La Blanqueada,117.66638385193669,50.23335056775189
525,Farmashop,Montevideo,Pocitos,116.99108147037353,50.23335056775189
526,Farmashop,Montevideo,Pocitos,117.55079155238981,37.3086698431774
527,Farmashop,Montevideo,Malvín,117.55079155238981,50.23335056775189
528,Farmashop,Montevideo,Pocitos,116.99108147037353,50.23335056775189
529,Farmashop,Montevideo,Carrasco,116.99108147037353,50.23335056775189
530,Farmashop,Punta del Este,Interior,116.99108147037353,50.23335056775189
531,Farmashop,Montevideo,Pocitos,116.99108147037353,50.23335056775189
532,Farmashop,Montevideo,Malvín,117.1066737699204,50.23335056775189
533,Farmashop,Montevideo,Tres Cruces,117.66638385193669,50.23335056775189
534,Farmashop,Montevideo,Centro,117.1066737699204,50.23335056775189
535,Farmashop,Montevideo,Pocitos,117.1066737699204,50.23335056775189
536,Farmashop,Montevideo,Prado ,117.1066737699204,50.23335056775189
537,Farmashop,Montevideo,Parque Rod�,116.99108147037353,50.23335056775189
538,Farmashop,Montevideo,Buceo,116.99108147037353,50.23335056775189
539,Farmashop,Montevideo,Pocitos,116.99108147037353,50.23335056775189
540,Farmashop,Montevideo,Col�n ,116.99108147037353,50.23335056775189
541,Farmashop,Montevideo,La Blanqueada,116.99108147037353,50.23335056775189
542,Farmashop,Montevideo,Unión,116.99108147037353,50.23335056775189
543,Farmashop,Las Piedras,Interior,116.99108147037353,50.23335056775189
544,Farmashop,Las Piedras,Interior,117.1066737699204,50.23335056775189
545,Farmashop,Montevideo,Malvín Norte,117.10667376992036,50.23335056775189
546,Farmashop,Montevideo,Unión,117.66638385193664,50.23335056775189
547,Farmashop,Montevideo,Unión,117.1066737699204,50.23335056775189
548,Farmashop,Montevideo,Larra�aga,117.66638385193669,50.23335056775189
549,Farmashop,Montevideo,Brazo Oriental,117.1066737699204,50.23335056775189
550,Farmashop,Montevideo,Unión,117.66638385193669,50.23335056775189
551,Farmashop,Montevideo,Parque Rod�,117.1066737699204,50.23335056775189
552,Farmashop,Montevideo,Pocitos,117.1066737699204,50.23335056775189
553,Farmashop,Montevideo,Pocitos,117.1066737699204,50.23335056775189
554,Farmashop,Montevideo,Malvín,117.55079155238981,50.23335056775189
555,Farmashop,Montevideo,Parque Batlle y Villa Dolores,116.99108147037353,50.23335056775189
556,Farmashop,Montevideo,Malvín,117.1066737699204,50.23335056775189
557,Farmashop,Montevideo,Brazo Oriental,117.1066737699204,50.23335056775189
558,Farmashop,Ciudad de la Costa,Interior,117.1066737699204,50.23335056775189
559,Farmashop,Montevideo,Carrasco,117.10667376992036,50.23335056775189
560,Farmashop,Montevideo,La Blanqueada,117.1066737699204,50.23335056775189
561,Farmashop,Montevideo,Malvín,117.1066737699204,50.23335056775189
562,Farmashop,Montevideo,Pocitos,117.66638385193669,50.23335056775189
563,Farmashop,Montevideo,Parque Rod�,117.1066737699204,50.23335056775189
564,Farmashop,Montevideo,Malvín,117.66638385193664,50.23335056775189
565,Farmashop,Montevideo,Pocitos,117.1066737699204,50.23335056775189
566,Farmashop,Montevideo,Buceo,117.66638385193669,37.3086698431774
567,Farmashop,Ciudad de la Costa,Interior,117.66638385193669,50.23335056775189
568,Farmashop,Montevideo,Centro,117.66638385193669,50.23335056775189
569,Farmashop,Montevideo,Pocitos,117.66638385193669,50.23335056775189
570,Farmashop,Montevideo,Pocitos,117.66638385193669,50.23335056775189
571,Farmashop,Montevideo,Unión ,117.66638385193669,50.23335056775189
572,Farmashop,Montevideo,Pocitos,117.66638385193669,50.23335056775189
573,Farmashop,Montevideo,Prado ,117.66638385193669,50.23335056775189
574,Farmashop,Montevideo,Parque Batlle ,117.55079155238981,50.23335056775189
575,Farmashop,Ciudad de la Costa,Interior,117.66638385193669,50.23335056775189
576,Farmashop,Montevideo,Ciudad Vieja,117.66638385193669,50.23335056775189
577,Farmashop,San Carlos,Interior,117.66638385193669,50.23335056775189
578,Farmashop,San Carlos,Interior,117.55079155238981,50.23335056775189
579,Farmashop,San Carlos,Interior,116.99108147037353,50.23335056775189
580,Farmashop,Montevideo,Parque Batlle,117.55079155238981,50.23335056775189
581,Farmashop,Montevideo,Paso de la Arena,116.99108147037353,50.23335056775189
582,Farmashop,Montevideo,Capurro ,117.66638385193669,50.23335056775189
583,Farmashop,Montevideo,Pocitos,117.66638385193669,50.23335056775189
584,Farmashop,Montevideo,Sayago,117.1066737699204,50.23335056775189
585,Farmashop,Montevideo,Punta Gorda,117.66638385193669,50.23335056775189
586,Farmashop,Ciudad de la Costa,Interior,117.66638385193669,50.23335056775189
587,Farmashop,Punta del Este,Interior,117.66638385193669,50.23335056775189
588,Farmashop,Punta del Este,Interior,117.66638385193669,50.23335056775189
589,Farmashop,Montevideo,Carrasco,117.66638385193669,50.23335056775189
590,Farmashop,Montevideo,Carrasco,117.66638385193669,50.23335056775189
591,Farmashop,Melo,Interior,117.66638385193669,50.23335056775189
592,Farmashop,Melo,Interior,117.66638385193669,50.23335056775189
593,Farmashop,Melo,Interior,117.55079155238981,50.23335056775189
594,Farmashop,Paysand�,Interior,117.55079155238981,50.23335056775189
595,Farmashop,Paysand�,Interior,117.55079155238981,50.23335056775189
596,Farmashop,Paysand�,Interior,117.55079155238981,50.23335056775189
597,Farmashop,Young,Interior,117.55079155238981,50.23335056775189
598,Farmashop,Young,Interior,117.66638385193669,50.23335056775189
599,Farmashop,Montevideo,Buceo,117.55079155238981,50.23335056775189
600,Farmashop,Montevideo,La Teja,117.55079155238981,50.23335056775189
601,Farmashop,Montevideo,Brazo Oriental,117.55079155238981,50.23335056775189
602,Farmashop,Mercedes,Interior,117.55079155238981,50.23335056775189
603,Farmashop,Mercedes,Interior,117.66638385193669,50.23335056775189
604,Farmashop,Atl�ntida,Interior,117.55079155238981,50.23335056775189
605,Farmashop,Durazno,Interior,117.66638385193664,50.23335056775189
663,San Roque,Montevideo,Cordón,89.80010887215828,50.23335056775189
664,San Roque,Montevideo,Centro,89.80010887215823,50.23335056775189
665,San Roque,Ciudad de la Costa,Interior,89.80010887215823,50.23335056775189
666,San Roque,Montevideo,Centro,89.80010887215828,50.23335056775189
667,San Roque,Montevideo,Aguada,89.80010887215828,50.23335056775189
668,San Roque,Montevideo,Buceo,89.80010887215828,50.23335056775189
669,San Roque,Montevideo,Carrasco,89.80010887215823,50.23335056775189
670,San Roque,Montevideo,Tres Cruces,89.80010887215823,50.23335056775189
671,San Roque,Montevideo,Punta Carretas,89.80010887215823,50.23335056775189
672,San Roque,Punta del Este,Interior,89.80010887215823,50.23335056775189
673,San Roque,Montevideo,Cerro,89.80010887215828,50.23335056775189
674,San Roque,Ciudad de la Costa,Interior,89.80010887215828,50.23335056775189
675,San Roque,Salto,Interior,89.80010887215828,50.23335056775189
676,San Roque,Montevideo,Cordón,89.80010887215823,50.23335056775189
677,San Roque,Montevideo,Punta Carretas,89.80010887215828,50.23335056775189
678,San Roque,Mercedes,Interior,89.80010887215828,50.23335056775189
679,San Roque,Ciudad de la Costa,Interior,89.80010887215828,50.23335056775189
680,San Roque,Punta del Este,Interior,89.80010887215828,50.23335056775189
681,San Roque,Montevideo,Pocitos,89.80010887215823,50.23335056775189
682,San Roque,Colonia del Sacramento,Interior,89.80010887215828,50.23335056775189
683,San Roque,Montevideo,Ciudad Vieja,89.80010887215828,50.23335056775189
684,San Roque,Montevideo,Unión,89.80010887215828,50.23335056775189
685,San Roque,Mercedes,Interior,89.80010887215823,50.23335056775189
686,San Roque,Salto,Interior,89.80010887215828,50.23335056775189
687,San Roque,Fray Bentos,Interior,89.80010887215828,50.23335056775189
688,San Roque,Paysand�,Interior,89.80010887215828,50.23335056775189
689,San Roque,Trinidad,Interior,89.80010887215828,50.23335056775189
690,San Roque,Colonia del Sacramento,Interior,89.80010887215828,50.23335056775189
691,San Roque,Durazno,Interior,89.80010887215828,50.23335056775189
692,San Roque,Durazno,Interior,89.80010887215828,50.23335056775189
693,San Roque,Rivera,Interior,89.80010887215828,50.23335056775189
694,San Roque,Montevideo,Carrasco,89.80010887215828,50.23335056775189
